model,score_val,pred_time_val,fit_time,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
LightGBMLarge,-0.002288474054660549,0.06895923614501953,1.2257084846496582,0.06895923614501953,1.2257084846496582,1,True,13
WeightedEnsemble_L2,-0.002288474054660549,0.06982159614562988,2.1827003955841064,0.0008623600006103516,0.9569919109344482,2,True,14
NeuralNetFastAI,-0.013208849348235095,0.013082742691040039,3.202564001083374,0.013082742691040039,3.202564001083374,1,True,3
KNeighborsDist,-0.031232243334830788,0.0019097328186035156,0.0025506019592285156,0.0019097328186035156,0.0025506019592285156,1,True,2
NeuralNetTorch,-0.03185000206617082,0.06861686706542969,2.6909565925598145,0.06861686706542969,2.6909565925598145,1,True,12
KNeighborsUnif,-0.0354487907003726,0.002488851547241211,0.12937521934509277,0.002488851547241211,0.12937521934509277,1,True,1
XGBoost,-0.04135428103445857,0.011922597885131836,0.4897890090942383,0.011922597885131836,0.4897890090942383,1,True,11
CatBoost,-0.05094836290097899,0.0016832351684570312,1.5486230850219727,0.0016832351684570312,1.5486230850219727,1,True,8
LightGBMXT,-0.06075511322731586,0.04868292808532715,1.6128349304199219,0.04868292808532715,1.6128349304199219,1,True,4
ExtraTreesGini,-0.06631823907676132,0.06874656677246094,0.5316698551177979,0.06874656677246094,0.5316698551177979,1,True,9
ExtraTreesEntr,-0.06710179303601228,0.060663700103759766,0.5254168510437012,0.060663700103759766,0.5254168510437012,1,True,10
RandomForestEntr,-0.06961445761328798,0.06943821907043457,0.5185322761535645,0.06943821907043457,0.5185322761535645,1,True,7
RandomForestGini,-0.07008520062773069,0.062325239181518555,0.5061385631561279,0.062325239181518555,0.5061385631561279,1,True,6
LightGBM,-0.07184411419762506,0.005671024322509766,0.39472365379333496,0.005671024322509766,0.39472365379333496,1,True,5
