model,score_val,pred_time_val,fit_time,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
WeightedEnsemble_L2,-41.13330234087218,0.039914846420288086,7.695221900939941,0.00035452842712402344,0.27963781356811523,2,True,12
LightGBMLarge,-41.54741787603653,0.009601354598999023,0.5883848667144775,0.009601354598999023,0.5883848667144775,1,True,11
CatBoost,-41.55700352354356,0.003570556640625,1.1458125114440918,0.003570556640625,1.1458125114440918,1,True,6
NeuralNetFastAI,-41.57868606161713,0.014826297760009766,3.777893543243408,0.014826297760009766,3.777893543243408,1,True,8
LightGBMXT,-42.05385187228569,0.0786738395690918,0.529850959777832,0.0786738395690918,0.529850959777832,1,True,3
LightGBM,-42.24254125966047,0.07915115356445312,0.21543407440185547,0.07915115356445312,0.21543407440185547,1,True,4
NeuralNetTorch,-44.78877418729411,0.011562108993530273,1.9034931659698486,0.011562108993530273,1.9034931659698486,1,True,10
RandomForestMSE,-45.66984725536931,0.07041811943054199,0.4697856903076172,0.07041811943054199,0.4697856903076172,1,True,5
ExtraTreesMSE,-47.46444342724489,0.06747722625732422,0.4473600387573242,0.06747722625732422,0.4473600387573242,1,True,7
KNeighborsUnif,-51.688528227533425,0.00286102294921875,0.1224675178527832,0.00286102294921875,0.1224675178527832,1,True,1
XGBoost,-52.54716902537067,0.015062570571899414,0.7274172306060791,0.015062570571899414,0.7274172306060791,1,True,9
KNeighborsDist,-53.64442894602333,0.0022814273834228516,0.004328727722167969,0.0022814273834228516,0.004328727722167969,1,True,2
