model,score_val,pred_time_val,fit_time,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
LightGBMLarge,-0.0006956198968105633,0.06178474426269531,1.2140352725982666,0.06178474426269531,1.2140352725982666,1,True,13
WeightedEnsemble_L2,-0.0006956198968105633,0.06255292892456055,2.107712984085083,0.0007681846618652344,0.8936777114868164,2,True,14
CatBoost,-0.0099616186877635,0.004613637924194336,58.32137322425842,0.004613637924194336,58.32137322425842,1,True,8
NeuralNetFastAI,-0.010237529132912945,0.012798070907592773,2.805668830871582,0.012798070907592773,2.805668830871582,1,True,3
XGBoost,-0.017128567896886833,0.010836362838745117,0.8358364105224609,0.010836362838745117,0.8358364105224609,1,True,11
KNeighborsDist,-0.021714745296398625,0.0019388198852539062,0.0032088756561279297,0.0019388198852539062,0.0032088756561279297,1,True,2
NeuralNetTorch,-0.02506161459327645,0.0038444995880126953,2.4108903408050537,0.0038444995880126953,2.4108903408050537,1,True,12
KNeighborsUnif,-0.027184216512600407,0.0035529136657714844,0.15408873558044434,0.0035529136657714844,0.15408873558044434,1,True,1
LightGBM,-0.03250998646803459,0.07141470909118652,0.42473435401916504,0.07141470909118652,0.42473435401916504,1,True,5
LightGBMXT,-0.04483713419479803,0.015254735946655273,1.156682014465332,0.015254735946655273,1.156682014465332,1,True,4
RandomForestGini,-0.053120357286272964,0.07338738441467285,0.5343694686889648,0.07338738441467285,0.5343694686889648,1,True,6
RandomForestEntr,-0.05486104093252367,0.0754997730255127,0.553931713104248,0.0754997730255127,0.553931713104248,1,True,7
ExtraTreesGini,-0.05926717249505065,0.06121969223022461,0.4971799850463867,0.06121969223022461,0.4971799850463867,1,True,9
ExtraTreesEntr,-0.06137894616566718,0.07717108726501465,0.5509397983551025,0.07717108726501465,0.5509397983551025,1,True,10
