model,score_val,pred_time_val,fit_time,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
WeightedEnsemble_L2,0.8505361930294907,1.8031835556030273,672.9534149169922,0.0015265941619873047,1.5825915336608887,2,True,14
LightGBMXT_BAG_L1,0.8477993744414656,0.13708090782165527,177.96230483055115,0.13708090782165527,177.96230483055115,1,True,3
CatBoost_BAG_L1,0.8471291331546024,0.08374929428100586,180.79277753829956,0.08374929428100586,180.79277753829956,1,True,7
NeuralNetFastAI_BAG_L1,0.8421581769436997,1.7811810970306396,292.52742052078247,1.7811810970306396,292.52742052078247,1,True,10
XGBoost_BAG_L1,0.8356233243967829,0.44111156463623047,148.19818449020386,0.44111156463623047,148.19818449020386,1,True,11
NeuralNetTorch_BAG_L1,0.83453418230563,1.580826759338379,312.6157410144806,1.580826759338379,312.6157410144806,1,True,12
LightGBM_BAG_L1,0.8294515192135836,0.13434219360351562,183.2721335887909,0.13434219360351562,183.2721335887909,1,True,4
ExtraTreesGini_BAG_L1,0.8257233020554064,0.10810375213623047,0.6147937774658203,0.10810375213623047,0.6147937774658203,1,True,8
LightGBMLarge_BAG_L1,0.8197050938337801,0.1558668613433838,201.50568008422852,0.1558668613433838,201.50568008422852,1,True,13
ExtraTreesEntr_BAG_L1,0.8180015638963362,0.09634876251220703,0.5485885143280029,0.09634876251220703,0.5485885143280029,1,True,9
RandomForestEntr_BAG_L1,0.8136449955317248,0.0968782901763916,0.5252506732940674,0.0968782901763916,0.5252506732940674,1,True,6
RandomForestGini_BAG_L1,0.8116063449508488,0.13709354400634766,0.6039557456970215,0.13709354400634766,0.6039557456970215,1,True,5
KNeighborsUnif_BAG_L1,0.7507819481680071,0.006501913070678711,0.129533052444458,0.006501913070678711,0.129533052444458,1,True,1
KNeighborsDist_BAG_L1,0.7499301831992852,0.0013852119445800781,0.003190279006958008,0.0013852119445800781,0.003190279006958008,1,True,2
