model,score_val,pred_time_val,fit_time,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
WeightedEnsemble_L2,0.9705343893931511,0.09165191650390625,9.377969741821289,0.0010197162628173828,1.1953403949737549,2,True,14
ExtraTreesEntr,0.9682025784818177,0.08780074119567871,0.66239333152771,0.08780074119567871,0.66239333152771,1,True,9
ExtraTreesGini,0.9675859012160105,0.08446025848388672,0.6487860679626465,0.08446025848388672,0.6487860679626465,1,True,8
CatBoost,0.9654660731147984,0.0028314590454101562,7.520236015319824,0.0028314590454101562,7.520236015319824,1,True,7
RandomForestEntr,0.9648493958489912,0.08735322952270508,1.5055513381958008,0.08735322952270508,1.5055513381958008,1,True,6
RandomForestGini,0.962893372646509,0.09157419204711914,1.1430320739746094,0.09157419204711914,1.1430320739746094,1,True,5
XGBoost,0.9621321616465284,0.009179830551147461,1.6821155548095703,0.009179830551147461,1.6821155548095703,1,True,11
LightGBMLarge,0.9617852806845117,0.0794219970703125,3.7191355228424072,0.0794219970703125,3.7191355228424072,1,True,13
LightGBM,0.9609758917731398,0.013750791549682617,1.6736934185028076,0.013750791549682617,1.6736934185028076,1,True,4
LightGBMXT,0.9590487753174924,0.07614850997924805,4.132318496704102,0.07614850997924805,4.132318496704102,1,True,3
NeuralNetTorch,0.9511668690138945,0.07816648483276367,68.4126136302948,0.07816648483276367,68.4126136302948,1,True,12
NeuralNetFastAI,0.9400281359002525,0.06849527359008789,10.836599588394165,0.06849527359008789,10.836599588394165,1,True,10
KNeighborsDist,0.9334373976219383,0.0034346580505371094,0.005630970001220703,0.0034346580505371094,0.005630970001220703,1,True,2
KNeighborsUnif,0.919725964040007,0.004736185073852539,0.13966846466064453,0.004736185073852539,0.13966846466064453,1,True,1
