model,score_val,pred_time_val,fit_time,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
WeightedEnsemble_L2,0.7705531189083821,1.6297075748443604,646.6816539764404,0.001043558120727539,1.2385029792785645,2,True,14
NeuralNetTorch_BAG_L1,0.7682504873294347,0.8275792598724365,343.7918186187744,0.8275792598724365,343.7918186187744,1,True,12
NeuralNetFastAI_BAG_L1,0.7659478557504873,0.8010847568511963,301.65133237838745,0.8010847568511963,301.65133237838745,1,True,10
LightGBMXT_BAG_L1,0.7515107212475634,0.12569355964660645,182.2570605278015,0.12569355964660645,182.2570605278015,1,True,3
CatBoost_BAG_L1,0.7471856725146198,0.06086087226867676,150.62668466567993,0.06086087226867676,150.62668466567993,1,True,7
LightGBM_BAG_L1,0.7384990253411305,0.10835385322570801,184.35499167442322,0.10835385322570801,184.35499167442322,1,True,4
XGBoost_BAG_L1,0.7277046783625731,0.4490678310394287,140.5370466709137,0.4490678310394287,140.5370466709137,1,True,11
LightGBMLarge_BAG_L1,0.7174220272904483,0.1273479461669922,205.0106897354126,0.1273479461669922,205.0106897354126,1,True,13
KNeighborsUnif_BAG_L1,0.6780640838206629,0.0029315948486328125,0.11082816123962402,0.0029315948486328125,0.11082816123962402,1,True,1
RandomForestEntr_BAG_L1,0.6683357699805068,0.10663104057312012,0.6745946407318115,0.10663104057312012,0.6745946407318115,1,True,6
ExtraTreesGini_BAG_L1,0.6671479044834308,0.09884190559387207,0.6359689235687256,0.09884190559387207,0.6359689235687256,1,True,8
ExtraTreesEntr_BAG_L1,0.6670077972709552,0.11139512062072754,0.6619436740875244,0.11139512062072754,0.6619436740875244,1,True,9
RandomForestGini_BAG_L1,0.6640777290448343,0.11163520812988281,0.6275861263275146,0.11163520812988281,0.6275861263275146,1,True,5
KNeighborsDist_BAG_L1,0.6466374269005848,0.0024123191833496094,0.0026273727416992188,0.0024123191833496094,0.0026273727416992188,1,True,2
