model,score_val,pred_time_val,fit_time,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
NeuralNetFastAI_BAG_L1,-0.0509758759275967,0.8590750694274902,280.8700819015503,0.8590750694274902,280.8700819015503,1,True,3
WeightedEnsemble_L2,-0.0509758759275967,0.8598654270172119,281.79398226737976,0.0007903575897216797,0.9239003658294678,2,True,14
NeuralNetTorch_BAG_L1,-0.07832829525654637,0.33429861068725586,235.32704424858093,0.33429861068725586,235.32704424858093,1,True,12
LightGBMXT_BAG_L1,-0.09825093037129759,0.39801716804504395,194.26457929611206,0.39801716804504395,194.26457929611206,1,True,4
ExtraTreesEntr_BAG_L1,-0.10128528724460192,0.10399341583251953,0.5593879222869873,0.10399341583251953,0.5593879222869873,1,True,10
ExtraTreesGini_BAG_L1,-0.10141317402531248,0.10777616500854492,0.5596907138824463,0.10777616500854492,0.5596907138824463,1,True,9
LightGBM_BAG_L1,-0.10615278990180405,0.16666817665100098,168.8965539932251,0.16666817665100098,168.8965539932251,1,True,5
CatBoost_BAG_L1,-0.1107770835135684,0.12757587432861328,1553.2590503692627,0.12757587432861328,1553.2590503692627,1,True,8
LightGBMLarge_BAG_L1,-0.1139724162855634,0.27205848693847656,194.3178219795227,0.27205848693847656,194.3178219795227,1,True,13
RandomForestEntr_BAG_L1,-0.1378449050295867,0.10131096839904785,0.5811362266540527,0.10131096839904785,0.5811362266540527,1,True,7
RandomForestGini_BAG_L1,-0.1380785189948599,0.09194278717041016,0.56174635887146,0.09194278717041016,0.56174635887146,1,True,6
XGBoost_BAG_L1,-0.15309669810726687,0.43146443367004395,155.92735695838928,0.43146443367004395,155.92735695838928,1,True,11
KNeighborsDist_BAG_L1,-0.29299155793810566,0.0009067058563232422,0.002044677734375,0.0009067058563232422,0.002044677734375,1,True,2
KNeighborsUnif_BAG_L1,-0.300512272561062,0.002147197723388672,0.14760947227478027,0.002147197723388672,0.14760947227478027,1,True,1
