model,score_val,pred_time_val,fit_time,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
WeightedEnsemble_L2,0.7609223300970874,0.09054827690124512,3.951647996902466,0.0009071826934814453,1.102097749710083,2,True,14
NeuralNetFastAI,0.7587985436893204,0.0077838897705078125,2.2555835247039795,0.0077838897705078125,2.2555835247039795,1,True,10
CatBoost,0.7554611650485437,0.0022194385528564453,0.5025756359100342,0.0022194385528564453,0.5025756359100342,1,True,7
LightGBMXT,0.7474211165048543,0.08185720443725586,0.5939667224884033,0.08185720443725586,0.5939667224884033,1,True,3
NeuralNetTorch,0.7456007281553396,0.07083630561828613,8.964545249938965,0.07083630561828613,8.964545249938965,1,True,12
LightGBM,0.7377123786407768,0.01566910743713379,0.3908820152282715,0.01566910743713379,0.3908820152282715,1,True,4
XGBoost,0.7281553398058253,0.0113372802734375,0.5077126026153564,0.0113372802734375,0.5077126026153564,1,True,11
RandomForestEntr,0.6953883495145632,0.08679008483886719,0.5326559543609619,0.08679008483886719,0.5326559543609619,1,True,6
RandomForestGini,0.6949332524271845,0.09554600715637207,0.6253504753112793,0.09554600715637207,0.6253504753112793,1,True,5
ExtraTreesEntr,0.6856796116504854,0.0942378044128418,0.5664341449737549,0.0942378044128418,0.5664341449737549,1,True,9
ExtraTreesGini,0.6779429611650485,0.0891416072845459,0.5707783699035645,0.0891416072845459,0.5707783699035645,1,True,8
KNeighborsUnif,0.6488167475728155,0.0056056976318359375,0.11482119560241699,0.0056056976318359375,0.11482119560241699,1,True,1
LightGBMLarge,0.6472997572815534,0.010371685028076172,1.0039379596710205,0.010371685028076172,1.0039379596710205,1,True,13
KNeighborsDist,0.6344053398058253,0.0020017623901367188,0.003297090530395508,0.0020017623901367188,0.003297090530395508,1,True,2
