model,score_val,pred_time_val,fit_time,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
LightGBMLarge,-0.0006956198968105633,0.02010321617126465,1.3877978324890137,0.02010321617126465,1.3877978324890137,1,True,13
WeightedEnsemble_L2,-0.0006956198968105633,0.020901918411254883,2.375178098678589,0.0007987022399902344,0.9873802661895752,2,True,14
CatBoost,-0.0099616186877635,0.003911495208740234,73.00993132591248,0.003911495208740234,73.00993132591248,1,True,8
NeuralNetFastAI,-0.010237529132912945,0.009793996810913086,3.5844898223876953,0.009793996810913086,3.5844898223876953,1,True,3
XGBoost,-0.017128567896886833,0.014483928680419922,0.9778389930725098,0.014483928680419922,0.9778389930725098,1,True,11
KNeighborsDist,-0.021714745296398625,0.0024497509002685547,0.0035486221313476562,0.0024497509002685547,0.0035486221313476562,1,True,2
NeuralNetTorch,-0.02506161459327645,0.00578618049621582,2.868669271469116,0.00578618049621582,2.868669271469116,1,True,12
KNeighborsUnif,-0.027184216512600407,0.0030355453491210938,0.163804292678833,0.0030355453491210938,0.163804292678833,1,True,1
LightGBM,-0.03250998646803459,0.009116649627685547,0.4994926452636719,0.009116649627685547,0.4994926452636719,1,True,5
LightGBMXT,-0.04483713419479803,0.06729459762573242,1.1237742900848389,0.06729459762573242,1.1237742900848389,1,True,4
RandomForestGini,-0.053120357286272964,0.060251712799072266,0.5093181133270264,0.060251712799072266,0.5093181133270264,1,True,6
RandomForestEntr,-0.05486104093252367,0.07308316230773926,0.5268898010253906,0.07308316230773926,0.5268898010253906,1,True,7
ExtraTreesGini,-0.05926717249505065,0.06328964233398438,0.5303730964660645,0.06328964233398438,0.5303730964660645,1,True,9
ExtraTreesEntr,-0.06137894616566718,0.062232017517089844,0.5165057182312012,0.062232017517089844,0.5165057182312012,1,True,10
