model,score_val,pred_time_val,fit_time,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
NeuralNetFastAI_BAG_L1,-0.0509758759275967,0.8580622673034668,281.22539234161377,0.8580622673034668,281.22539234161377,1,True,3
WeightedEnsemble_L2,-0.0509758759275967,0.8588004112243652,282.14216566085815,0.0007381439208984375,0.9167733192443848,2,True,14
NeuralNetTorch_BAG_L1,-0.07832829525654637,0.3411223888397217,236.67637276649475,0.3411223888397217,236.67637276649475,1,True,12
LightGBMXT_BAG_L1,-0.09825093037129759,0.3762052059173584,191.88378262519836,0.3762052059173584,191.88378262519836,1,True,4
ExtraTreesEntr_BAG_L1,-0.10128528724460192,0.09662580490112305,0.5784790515899658,0.09662580490112305,0.5784790515899658,1,True,10
ExtraTreesGini_BAG_L1,-0.10141317402531248,0.09662771224975586,0.5616745948791504,0.09662771224975586,0.5616745948791504,1,True,9
LightGBM_BAG_L1,-0.10615278990180405,0.16169357299804688,170.02120757102966,0.16169357299804688,170.02120757102966,1,True,5
CatBoost_BAG_L1,-0.1107770835135684,0.11996912956237793,1531.4744143486023,0.11996912956237793,1531.4744143486023,1,True,8
LightGBMLarge_BAG_L1,-0.1139724162855634,0.26012492179870605,193.04432439804077,0.26012492179870605,193.04432439804077,1,True,13
RandomForestEntr_BAG_L1,-0.1378449050295867,0.10424518585205078,0.5584535598754883,0.10424518585205078,0.5584535598754883,1,True,7
RandomForestGini_BAG_L1,-0.1380785189948599,0.13390350341796875,0.5378680229187012,0.13390350341796875,0.5378680229187012,1,True,6
XGBoost_BAG_L1,-0.15309669810726687,0.4246838092803955,155.06884956359863,0.4246838092803955,155.06884956359863,1,True,11
KNeighborsDist_BAG_L1,-0.29299155793810566,0.0015635490417480469,0.004050493240356445,0.0015635490417480469,0.004050493240356445,1,True,2
KNeighborsUnif_BAG_L1,-0.300512272561062,0.0024123191833496094,0.1465160846710205,0.0024123191833496094,0.1465160846710205,1,True,1
